商品ｺｰﾄﾞ,商品名,商品名索引,単位,上代単価
14010002, *ﾀｷｹﾞﾝ　ｺﾞﾑ足　Cｰ30ｰRKｰ12,$ﾀｷｹﾞﾝ,,0
14010003, *ｼﾞｭﾗｺﾝ丸棒　80πX1m　(ﾆﾌｽｺ),$ｼﾞｭﾗｺ,本,0
14010004, *ﾀｷｹﾞﾝ  C-30-NG-79-C,$ﾀｷｹﾞﾝ,,0
14010005,S-VCTF　1.25X2C　2M-Pﾂｷ　ｸﾛ　(ﾆｯｺｰ),$VCTF,ｍ,0
14010006,ｶｺｳｶ　Dｰ01　基板,$ｶｺｳｶ,,0
14010007, *ﾈｵｽﾎﾟ　98πX47X3t,$ﾈｵｽﾎﾟ,,0
14010008, *黒ﾁｭｰﾌﾞ　5X7,$ｸﾛﾁｭｰ,ｍ,0
14010009, *ﾁﾀﾝ製　ﾋﾟﾝ　10πX24 (ﾀﾞｲﾌﾞﾛｯﾄ電極),$ﾁﾀﾝ,個,0
14010010, *ﾃﾌﾛﾝﾁｭｰﾌﾞ　10X12　　(二葉),$ﾃﾌﾛﾝﾁ,Ｍ,0
14010011, *F-64AB  ﾋｭｰｽﾞｿｹｯﾄ,$F64AB,,0
14010012, *Fｰ64 ｶﾊﾞｰ,$F64,,0
14010013, *ﾀｷｹﾞﾝ Cｰ30ｰFRBｰ10,$ﾀｷｹﾞﾝ,,0
14010014, *ﾋｭｰｽﾞｶﾝ　10A　5.2X20　新型用,$ﾋｭｰｽﾞ,,0
14010015,ｻﾄｰ Fｰ400 01-A2,$F400,,0
14010016, *Ｏﾘﾝｸﾞ　NBR　IN-55　　(福研),$Oﾘﾝｸﾞ,,0
14010017,ﾀｷｹﾞﾝ C-30-RK-1510-EP-UL ｺﾞﾑ脚ｱｲﾎﾞﾘｰ,$ﾀｷｹﾞﾝ,P,0
14010018, *Ｏﾘﾝｸﾞ　Pｰ50　(NBR70’),$Oﾘﾝｸﾞ,,0
14010019,ｻﾄｰ　Kｰ6  (岡本),$K-6,PCS,0
14010020,PE  2L平角　C/P　(60/括),$PE2L,,0
14010021, *ﾈｵｽﾎﾟ  2tX1000X1000　　(福研),$ﾈｵｽﾎﾟ,,0
14010022,ﾃﾌﾛﾝﾁｭｰﾌﾞ　12πX13πX10ｍ巻,$ﾃﾌﾛﾝ,巻,0
14010023, *ﾐﾔﾏ DS-721ｰLCNｰ電球ﾅｼ 白 (岡本),$ﾐﾔﾏ,,0
14010024,RV24YN20SB204　(岡本→ﾆｯｺｰ),$RV24,,0
14010025, *ﾆｼﾁｭｰﾌﾞ　NPM15ｰ7.5ｰ2,$ﾆｼﾁｭｰ,ｍ,0
14010026, *ｻﾄｰ　Fｰ7142　125V　10A,$ｻﾄｰ,,0
14010027,Ｏﾘﾝｸﾞ　G-50　(NBR70'),$Oﾘﾝｸﾞ,,0
14010028,Oﾘﾝｸﾞ Sｰ55 (NBR70) 54.5X2.0　ﾆﾌｽｺ,$O,個,0
14010029,ﾈｵｽﾎﾟ 5tX130πX80π ﾀﾞｲﾌﾞﾛｯﾄﾊﾟｯｷﾝ,$ﾈｵｽﾎﾟ,,0
14010030,"ﾆｼﾁｭｰﾌﾞ  NPM 15ｰ7,5ｰ1",$ﾆｼﾁｭ,Ｍ,0
14010031,ﾈｵｽﾎﾟﾃｰﾌﾟ付　3tx130φx80φ,$ﾈｵｽﾎﾟ,,0
14010032,ﾌｼﾞﾀﾝｼ　FGMB　250V　10A,$ﾌｼﾞﾀﾝ,本,0
14010033,ﾃﾌﾛﾝﾁｭｰﾌﾞ　10πX12π　10m巻　(ﾆﾌｽｺ),$ﾃﾌﾛﾝ,巻,0
14010034,ﾏｯｸｴｲﾄ　4FP-10(岡本→ﾆｯｺｰ),$4FP,,0
14010035,R8710 112X12X4 (ﾀﾞｲﾌﾞﾛｯﾄ電極/ｶｰﾎﾞﾝ),$R8710,個,0
14010037,ﾈｵｽﾎﾟﾃｰﾌﾟ付(E-4388) 2TX1000角(ｼﾊﾞﾀ),$ﾈｵｽﾎﾟ,枚,0
14010038,ﾐﾔﾏ　DS721FCNｱｶﾀﾏﾅｼﾚﾝｽﾞﾄｳｺｳﾊﾞﾝﾂｷ,$ﾐﾔﾏ,,0
14010039,ﾌｼﾞﾀﾝｼFGMB125V10APBF(岡本→ﾆｯｺｰ),$FGMB,PCS,0
14010040,CF1/4C153J　(岡本),$CF1/4,P,0
14010041,CF1/4C472J,$CF1/4,P,0
14010042,PUH2325,$PUH23,P,0
14010043,ECQE101104KF,$ECQ,,0
14010044,ERZV07D151,$ERZ,,0
14020001, *ﾀﾞｲﾌﾞﾛｯﾄ本体ｶﾊﾞｰ  (ﾏｴﾀﾞ工業),$ﾀﾞｲﾌﾞ,,0
14020002, *ﾀﾞｲﾌﾞﾛｯﾄ　ｽﾁｰﾑﾊﾟｲﾌﾟ,$ﾀﾞｲﾌﾞ,個,0
14020003, *ﾀﾞｲﾌﾞﾛｯﾄﾉｽﾞﾙｱﾀﾞﾌﾟﾀｰ　(野村),$ﾀﾞｲﾌﾞ,ケ,0
14020004, *ﾀﾞｲﾌﾞﾛｯﾄｴｰｽﾎﾞｲﾙﾀﾝｸ　(少量＠3200),$ﾀﾞｲﾌﾞ,個,0
14020005, *ﾊﾟﾈﾙｼﾙｸ　DIE BLOTE ACE,$ﾀﾞｲﾌﾞ,,0
14020006,ﾀﾞｲﾌﾞﾛｯﾄ　小径ノズル,$ﾀﾞｲﾌﾞ,,0
14020007, *ﾀﾞｲﾌﾞﾛｯﾄｴｰｽ ｶﾊﾞｰ  (山内),$ﾀﾞｲﾌﾞ,,0
14020008, *ﾀﾞｲﾌﾞﾛｯﾄｴｰｽ ﾍﾞｰｽ  (山内),$ﾀﾞｲﾌﾞ,,0
14020009, *SUS　99水ﾀﾝｸ金具,$99ﾐｽﾞ,,0
14020010,ﾀﾞｲﾌﾞﾉｽﾞﾙｷｬｯﾌﾟ　　　(新木),$ﾀﾞｲﾌﾞ,個,0
14020011,電解槽 本体,$ﾃﾞﾝｶｲ,,0
14020012,電解槽　上ｶﾊﾞｰ　　(近江化工),$ﾃﾞﾝｶｲ,,0
14020013,電解槽　底ｶﾊﾞｰ　(近江化工),$ﾃﾞﾝｶｲ,,0
14020014,ﾀﾞｲﾌﾞﾛｯﾄ99  ｼﾙｸﾊﾟﾈﾙ,$ﾀﾞｲﾌﾞ,枚,0
14020015,ﾀﾞｲﾌﾞﾛｯﾄ本体ｶﾊﾞｰ　（近江化工）,$ﾀﾞｲﾌﾞ,,0
14020016,ﾀﾞｲﾌﾞﾛｯﾄ給水ﾀﾝｸ(新型),$ﾀﾞｲﾌﾞ,,0
14020017,ﾀﾞｲﾌﾞﾛｯﾄ　本体底板　(山内),$ﾀﾞｲﾌﾞ,,0
14020018, *99水ﾀﾝｸ金具用　ﾅｯﾄ,$99ﾐｽﾞ,,0
14020019,ﾀﾞｲﾌﾞﾛｯﾄ ｽｲｯﾁｶﾗｰ,$ﾀﾞｲﾌﾞ,,0
14020020,99水ﾀﾝｸ圧力抜き金具(M14ﾅｯﾄ付),$99 ,ｾｯﾄ,0
14020021,ﾀﾞｲﾌﾞﾛｯﾄ99  ﾉｽﾞﾙｱﾀﾞﾌﾟﾀｰ　(近江化工),$ﾀﾞｲﾌﾞ,,0
14020022,ﾀﾞｲﾌﾞﾛｯﾄﾉｽﾞﾙｱﾀﾞﾌﾟﾀｰ　　(新木),$ﾀﾞｲﾌﾞ,個,0
14020023, *Ti(ﾁﾀﾝ)加工品　4tX12X122　電極棒,$TI,本,0
14020024, *ﾀﾞｲﾌﾞﾛｯﾄ99　ﾉｽﾞﾙ用めざら　(野村),$ﾀﾞｲﾌﾞ,ケ,0
14020025,ﾀﾞｲﾌﾞﾛｯﾄ99　ﾉｽﾞﾙめざら用穴ﾅｼ板,$ﾀﾞｲﾌﾞ,ケ,0
14020026, *ﾀﾞｲﾌﾞﾛｯﾄ電極 (ﾁﾀﾝ4t)  (山内),$ﾀﾞｲﾌﾞ,,0
14020027,ﾄﾗｲｱｯｸ電力調整基板(10枚取り),$ﾄﾗｲ,ｼｰﾄ,0
14030001,SUS　ﾄﾗｽﾋﾞｽ　3X5,$SUS,P,0
14030002,SUS　ﾅﾍﾞﾋﾞｽ　4X10,$SUS,P,0
14030003,ｼﾝﾁｭｳ ｸﾛｰﾑﾒｯｷ  ﾅﾍﾞﾋﾞｽ  4X30,$ｼﾝ,P,0
14030004,ｼﾝﾁｭｳｸﾛｰﾑﾒｯｷ  NT  4,$ﾒｯｷ,P,0
14510001,白　ﾈｼﾞ込ｴﾙﾎﾞ　3/8,$ｼﾛﾈｼﾞ,P,0
14510002,ﾀｶﾁ　SW-125B(25/5～岡本→ﾆｯｺｰ,$SW125,,0
14510003,ｼﾛ ﾆｯﾌﾟﾙ 1/4X5,$ｼﾛ,P,0
14510004,ｼﾛ ﾆｯﾌﾟﾙ 3/8X2,$ｼﾛ,P,0
14510005,ｼﾛ ﾆｯﾌﾟﾙ 3/8X3,$ｼﾛ,P,0
14510006,ｼﾛ ﾆｯﾌﾟﾙ 1/4(8A),$ｼﾛ,P,0
14510007,ｼﾛ  ﾆｯﾌﾟﾙ  3/8(10A),$ｼﾛNI,P,0
14510008,白 BU 3/8X1/4(10AX8A),$ｼﾛBU,P,0
14510009,白 ﾈｼﾞ込ｿｹｯﾄ 1/4(8A),$ｼﾛﾈｼﾞ,P,0
14510010,白 ﾈｼﾞ込ｿｹｯﾄ 3/8X1/4,$ｼﾛﾈｼﾞ,P,0
14510011,ＴＳ  Ｔ  50X30,$TST,P,0
14510012,TLV A3-N ｽﾁｰﾑﾄﾗｯﾌﾟ 1/2,$TLVA3,P,0
14510013,ﾖｼﾀｹ TDｰ10NA ｽﾁｰﾑﾄﾗｯﾌﾟ 15A(or 1/2),$ﾖｼﾀｹ,P,0
14510014,ｼﾛ ﾆｯﾌﾟﾙ 1/4X6,$ｼﾛ,P,0
14510015,白 BU 1/2X3/8(15Ax10A),$ｼﾛBU,P,0
14510016,KITZ ﾘﾌﾄﾁｬｯｷV Fｰ150 3/8,$KITZﾘ,P,0
14510017,ｼﾛ　ﾆｯﾌﾟﾙ　3/8X5,$ｼﾛ,P,0
14510018,白　ﾈｼﾞ込Ｔ　3/8,$ｼﾛﾈｼﾞ,P,0
14510019,白　ﾈｼﾞ込Ｔ　1/2(15A),$ｼﾛﾈｼﾞ,P,0
14510020,ｼﾛ　ﾆｯﾌﾟﾙ　1/2X2,$ｼﾛ,P,0
14510021,ﾆｼﾁｭｰﾌﾞNPR-40-20-1(NPMｰ40-20-1変更,$ﾆｼﾁｭｰ,ｍ,0
14510022,KFVA1　ﾆｯｺｰ,$KFVA,,0
14510023,白ﾆｯﾌﾟﾙ　3/8X4,$ｼﾛ,P,0
14510024,TRﾃｸﾉﾌﾚｯｸｽ　10X6.5,$TRﾃｸﾉ,ｍ,0
14510025,KITZ ｽｲﾝｸﾞﾁｬｯｷＶ Rｰ125 3/8(10A),$KITZ,P,0
14510026,ｽﾄﾚｰﾄ　PC8ｰ02,$ｽﾄﾚｰﾄ,,0
14510027,ﾋﾟｽｺ　ｴﾙﾎﾞ　PL8ｰ02,$ﾋﾟｽｺ,P,0
14510028,KITZ  ﾆｰﾄﾞﾙV  N1ｰA-3,$KITZ,P,0
14510029,ｵｰﾄﾌﾛﾝﾎｰｽ　1.0ｍ,$ｵｰﾄﾌﾛ,本,0
14510030,SUS　NI　3/8X1/4,$SUS,P,0
14510031,ｼﾛ ﾆｯﾌﾟﾙ 1/2X3/8,$ｼﾛNI,P,0
14510032,塩ﾋﾞﾊﾟｲﾌﾟ　ＶＰ　16X4M　(ｼﾊﾞﾀ),$ｴﾝﾋﾞﾊ,本,0
14510033,KITZ  ﾐﾆﾁｭｱＶ  N1ｰAｰ3,$KITZ,Ｐ,0
14510034,ﾌｼﾞｷﾝ  ﾆｰﾄﾞﾙＶ  N1-Aｰ3,$ﾌｼﾞｷﾝ,Ｐ,0
14510035,立菅ﾊﾞﾝﾄﾞ  16,$ﾘｯｶﾝﾊ,ケ,0
14510036,Ｔ字足  25X50,$Tｼﾞｱｼ,ケ,0
14510037,ｻﾄﾞﾙﾊﾞﾝﾄﾞ  16,$ｻﾄﾞﾙ,ケ,0
14510038,中興　ﾃﾌﾛﾝﾁｭｰﾌﾞ(PTFE)　6X8　(ｼﾊﾞﾀ),$PT,ｍ,0
14510039,乳白ﾃﾌﾛﾝﾁｭｰﾌﾞ  8X6,$ﾃﾌﾛﾝﾁ,ｍ,0
14510040,ﾒｯｷ  Ｕﾎﾞﾙﾄ  5/16X3/4,$ﾒｯｷU,Ｐ,0
14510041,日東 ｼｰﾙﾃｰﾌﾟ NO.95(15m)(吉岡)10ｹ/CS,$ﾆｯﾄｳ,C/S,0
14510042,ﾒｯｷ  Ｕﾎﾞﾙﾄ  1/4X20A,$ﾒｯｷU,P,0
14510043,白　ﾌﾟﾗｸﾞ　3/8,$ｼﾛﾌﾟﾗ,P,0
14510044,KITZ ﾆｰﾄﾞﾙV N1-A-3 3/8 (20P-@448),$KITZ,P,0
14510045,SUS304　ﾈｼﾞ込L　3/8 or (10),$SUS,P,0
14510046,SUS304　ﾈｼﾞ込T　3/8(10),$SUS,P,0
14510047,ﾋﾟｽｺ　ｴﾙﾎﾞ  PL8ｰ03,$ﾋﾟｽｺ,P,0
14510048,ﾕﾆｵﾝ付ﾌﾚｷ　　3/8X500,$ﾕﾆｵﾝ,P,0
14510049,ﾆｯﾌﾟﾗ　ＶＰ　20AX4.0M,$ﾆｯﾌﾟﾗ,Ｐ,0
14510050,TS ｿｹｯﾄ 20X16　(吉岡幸→ｼﾊﾞﾀ),$TS,Ｐ,0
14510051,ﾋﾟｽｺ  PYｰ8,$ﾆﾎﾝﾋﾟ,,0
14510052,ﾋﾟｽｺ  PYｰ6,$ﾆﾎﾝﾋﾟ,,0
14510053,ﾋﾟｽｺ  PL6ｰ03,$ﾆﾎﾝﾋﾟ,,0
14510054,ＴＳ　Ｓ　40　　　(吉岡幸),$TSS,Ｐ,0
14510055,ｽﾁｰﾑｾﾊﾟﾚｰﾀｰ　　(森川洗染機),$ｽﾁｰﾑ,,0
14510056,ﾅｲﾛﾝ(ｼﾞｭﾝﾛﾝ)ＡＳ１　8X6　黒　(ｼﾊﾞﾀ),$ﾅｲﾛﾝ,ｍ,0
14510057,ﾖｼﾀｹ 減圧弁 GDｰ6N 15A (Bﾀｲﾌﾟ1ｰ4K),$ﾖｼﾀｹ,Ｐ,0
14510058,白　異径ﾆｯﾌﾟﾙ　3/4X1/2,$ｼﾛｲｹｲ,Ｐ,0
14510059,白　異径ﾆｯﾌﾟﾙ　1/2X3/8,$ｼﾛｲｹｲ,Ｐ,0
14510060,ｵｰﾄﾌﾛﾝﾎｰｽ　5.0ｍ,$ｵｰﾄﾌﾛ,本,0
14510061,塩ﾋﾞﾊﾟｲﾌﾟ　VP-20x4M　　(ｼﾊﾞﾀ),$ｴﾝﾋﾞ,本,0
14510062,ＴＳｿｹｯﾄ　20X16　　(ｼﾊﾞﾀ),$TSﾂｷﾞ,ケ,0
14510063,ＴＳ継手　20Ｌ,$TSﾂｷﾞ,ケ,0
14510064,立管ﾊﾞﾝﾄﾞ　20,$ﾀﾁｶﾝ,ケ,0
14510065,ｳﾚﾀﾝ　ＵＨ　8X5　(ｼﾞｭﾝﾛﾝ),$ｳﾚﾀﾝ,ｍ,0
14510066,ｳﾚﾀﾝ　ＵＨ　6X4　(ｼﾞｭﾝﾛﾝ),$ｳﾚﾀﾝ,ｍ,0
14510067,ﾐﾔﾜｷ　ｽﾁｰﾑﾄﾗｯﾌﾟ　SDｰ1　3/8,$ﾐﾔﾜｷ,P,0
14510068,SUS304　長NI　3/8X2,$SUS,P,0
14510069,ﾃﾌﾛﾝﾎｰｽ用ｼﾞｮｲﾝﾄ金具　(森川),$ｼﾞｮｲﾝ,,0
14510070,ｻﾄﾞﾙﾊﾞﾝﾄﾞ　20,$ｻﾄﾞﾙ,ケ,0
14510071,日東 ｼｰﾙﾃｰﾌﾟ NO.95 10ｹ1C/S  (ｼﾊﾞﾀ),$ﾆｯﾄｳ,C/S,0
14510072,CKD　電磁弁　AB41ｰ03ｰ6　AC100V(吉岡),$CKD,P,0
14510073,CKD　電磁弁AB41ｰ03ｰ6ｰC4A 100V(吉岡),$CKD,P,0
14510074,ｽﾁｰﾑｾﾊﾟﾚｰﾀｰ　ｴｱｰﾀﾝｸ付　(森川洗染),$ｽﾁｰﾑ,,0
14510075,白　ﾈｼﾞ込ｿｹｯﾄ　1/2,$ｼﾛﾈｼﾞ,P,0
14510076,ﾆｯﾌﾟﾙ  1/4X3/8   (大阪電機),$ﾆｯﾌﾟﾙ,,0
14510077,×ﾆﾎﾝﾋﾟｽｺﾀｯﾁｼﾞｮｲﾝﾄ(ｴﾙﾎﾞ)PL8ｰ02使用×,$ﾆﾎﾝﾋﾟ,P,0
14510078,×ﾆﾎﾝﾋﾟｽｺﾀｯﾁｼﾞｮｲﾝﾄ(ｴﾙﾎﾞ)PL8-03使用×,$ﾆﾎﾝﾋﾟ,P,0
14510079,ﾒｯｷ  Uﾎﾞﾙﾄ  NT付  1/4X20A,$ﾒｯｷU,P,0
14510080,ﾌﾟﾚｽﾄﾛｯｸ継手  PTUMｰ6ｰPM,$ﾌﾟﾚｽﾄ,ケ,0
14510081,ﾌﾟﾚｽﾄﾛｯｸ継手  PTUMｰ8-6-PM,$ﾌﾟﾚｽﾄ,ケ,0
14510082,ﾌﾟﾚｽﾄﾛｯｸ継手　PUM-8-6-PM,$ﾌﾟﾚｽﾄ,ケ,0
14510083,ﾋﾟｽｺ　PEG8-6,$ﾆﾎﾝﾋﾟ,P,0
14510084,ﾐﾔﾜｷ　SL3　1/4,$ﾐﾔﾜｷ,P,0
14510085,SUS304　長NI　3/8X3,$SUS,P,0
14510086,SUS304　長NI　3/8X5,$SUS,P,0
14510087,白　ﾈｼﾞ込ｿｹｯﾄ　1/2X3/8,$ｼﾛﾈｼﾞ,P,0
14510088,白　ﾈｼﾞ込ｴﾙﾎﾞ　3/8X1/4,$ｼﾛﾈｼﾞ,P,0
14510089,ｵｰﾄﾌﾛﾝﾎｰｽ　2.0m,$ｵｰﾄﾌﾛ,本,0
14510090,KITZ ﾆｰﾄﾞﾙﾊﾞﾙﾌﾞ　N1-A 3/8,$KITZ,P,0
14510091,ｼﾞｭﾝﾛﾝ ｽﾃﾝﾚｽｴﾙﾎﾞ L-6X4-PT1/8-SUS,$ｼﾞｭﾝﾛ,P,0
14510092,ｼﾞｭﾝﾛﾝ ﾜﾝﾀｯﾁ継手ｴﾙﾎﾞ PLBM-8-PT1/8-PM,$ｼﾞｭﾝﾛ,P,0
14510093,ｼﾞｭﾝﾛﾝ ｽﾃﾝﾚｽ隔壁ｵｽﾕﾆｵﾝ PUN-6X4-PT1/4,$ｼﾞｭﾝﾛ,P,0
14510094,ｼﾞｭﾝﾛﾝ ｽﾃﾝﾚｽ隔壁ｵｽﾕﾆｵﾝ PUN-6X4-PT3/8,$ｼﾞｭﾝﾛ,P,0
14510095,ｼﾞｭﾝﾛﾝ ｽﾃﾝﾚｽ隔壁ﾒｽﾕﾆｵﾝ FC-6X4-PT3/8,$ｼﾞｭﾝﾛ,P,0
14510096,SUS304  ﾈｼﾞ込T　1/8(6),$SUS,P,0
14510097,SUS304  NI  1/8(6),$SUS,P,0
14510098,SMC　VX2110-01-1G1-B,$SMC,P,0
14510099,SMC　電磁弁VX3124S-01-1G1-B,$SMC,P,0
14510100,SUS304　長NI　3/8X4,$SUS,P,0
14510101,ｼﾞｭﾝﾛﾝ　ﾜﾝﾀｯﾁ継手　PLBM-6-M5-PM,$ｼﾞｭﾝﾛ,P,0
14510102,ｼﾞｭﾝﾛﾝ　ﾜﾝﾀｯﾁ継手　PLBM-6-PT1/8-PM,$ｼﾞｭﾝﾛ,P,0
14510103,SMC　ﾃﾌﾛﾝﾁｭｰﾌﾞ　TH0604N-20　(吉岡),$SMC,P,0
14510104,ｼﾛ　BU　15AX10A,$ｼﾛBU,P,0
14510105,ｼﾞｭﾝﾛﾝ　ﾜﾝﾀｯﾁ継手NI　PNM-8-PT1/8-BSM,$ｼﾞｭﾝﾛ,P,0
14510106,SMC　電磁弁　VCS21-1G-2-01-R　(吉岡),$SMC,P,0
14510107,Oﾘﾝｸﾞ　G-45　(ﾊﾞｲﾄﾝ),$Oﾘﾝｸﾞ,,0
14510108,SUS304　ﾈｼﾞ込BU　3/8x1/8 or (10x6),$SUS,P,0
14510109,ｼﾞｭﾝﾛﾝ ﾜﾝﾀｯﾁ継手ｴﾙﾎﾞ PLBM-6-PT1/4-PM,$ｼﾞｭﾝﾛ,ケ,0
14510110,SUS304　単NI　1/8 or (6),$SUS,P,0
14510111,ｼﾞｭﾝﾛﾝ ﾌﾟﾚｽﾄﾛｯｸ　PLBM-8-PT1/8-PM,$ｼﾞｭﾝﾛ,ケ,0
14510112,ｼﾞｭﾝﾛﾝ ﾜﾝﾀｯﾁ継手ｴﾙﾎﾞ PLBM-8-PT1/4-PM,$ｼﾞｭﾝﾛ,ケ,0
14510113,SMC　電磁弁　VX3124S-01-1G1,$SMC,P,0
14510114,ﾆﾎﾝﾋﾟｽｺ　ﾀｯﾁｼﾞｮｲﾝﾄ(ｴﾙﾎﾞ)PL8-01,$ﾆﾎﾝﾋﾟ,P,0
14510115,PPﾊﾟｲﾌﾟ　8009-01　22X16X4　　(ｼﾊﾞﾀ),$PPﾊﾟｲ,本,0
14510116,TSｴﾙﾎﾞ　20,$TS,ｹ,0
14510117,SMC　電磁弁　VX3124S-01-4G1　220V,$SMC,P,0
14510118,SMC　電磁弁　VCS-21-4G-2-01-R 220V,$SMC,P,0
14510119,ﾏｲｸﾛｳｰﾙ(ｱﾙﾐ)　20Ax20,$ﾏｲｸﾛ,P,0
14510120,PPﾊﾟｲﾌﾟ　16A　　　(ｼﾊﾞﾀ),$PP,本,0
14510121,ﾋﾟｽｺ　ﾜﾝﾀｯﾁ継手　KL8-01F,$ﾋﾟｽｺ,P,0
14510122,ｽﾐﾁｭｰﾌﾞ　A-10π黒　1M,$ｽﾐﾁｭｰ,本,0
14510123,ｵｰﾄﾌﾛﾝﾎｰｽ　6.0ｍ,$ｵｰﾄﾌﾛ,本,0
14510124,PPﾊﾟｲﾌﾟ　16X4m(4000L)　　(ｼﾊﾞﾀ),$PP,本,0
14510125,ﾆﾎﾝﾋﾟｽｺ　ﾕﾆｵﾝﾃｨｰ　PE 8,$ﾆﾎﾝﾋﾟ,P,0
14510126,前処理台天板ｶﾊﾞｰSUS1.5t×800×800×1,$ﾏｴｼｮﾘ,,0
14510127,ｼﾛ　ﾆｯﾌﾟﾙ　10A×50,$ｼﾛ,,0
14510128,TRUSCO　Uﾎﾞﾙﾄ　TUB-6（328-8315）,$TRU,,0
14510129,SMC　電磁弁　VX215HBXNB,$SMC,,0
14510130,ﾕﾆｵﾝｽﾄﾚｰﾄ PU-6,$ﾕﾆｵﾝ,,0
14510131,CKD　電磁弁　B41-03-6-C4A　AC100V,$CKD,,0
14510132,CKDｴｱｰﾚｷﾞｭﾚﾀｰB7019-2C用ﾎﾞｳﾙ組立,$CKD,,0
14510133,SUS　Uﾎﾞｰﾄ(NT付)　M6×20A,$SUS,,0
14510134,ﾏｲｸﾛｳｰﾙ(ｱﾙﾐ)32A×20,$ﾏｲｸ,P,0
14510135,ﾋﾟｽｺ ﾕﾆｵﾝｽﾄﾚｰﾄ PU-8,$ﾋﾟｽｺ,P,0
14510136,ﾋﾟｽｺ 違径ﾕﾆｵﾝｽﾄﾚｰﾄ PG10-8,$ﾋﾟｽｺ,P,0
14510137,ﾋﾟｽｺ 違径ﾕﾆｵﾝｽﾄﾚｰﾄ PG8-6,$ﾋﾟｽｺ,P,0
14510138,CKD B7019-2C-GB用　ｶｯﾌﾟのみ,$CKD,P,0
14510139,SUS304 ﾈｼﾞ込S(ｽﾄﾚｰﾄﾈｼﾞ) 10,$SUS,,0
14520001,新S&A　ﾕﾆｯﾄｹｰｽ　鉄1.6t　塗装なし,$S&Aﾕﾆ,,0
14520002,ﾌｯﾄｽｲｯﾁ取付ﾌﾟﾚｰﾄ　(303型)　(ﾏｴﾀﾞ),$ﾌｯﾄｽｲ,,0
14520003,S&Aﾕﾆｯﾄﾊﾞﾙﾌﾞ取付板 (山内),$S&A,,0
14520004,"S&Aﾕﾆｯﾄ本体ｹｰｽ  (山内,ﾏｴﾀﾞ)",$S&A,,0
14520005,S&A ﾕﾆｯﾄ取付ﾊﾟﾈﾙ　(特注品),$S&Aﾕﾆ,,0
14520006,S&Aﾕﾆｯﾄ ﾌｯﾄｽｲｯﾁ取付ﾊﾟﾈﾙ　(ﾏｴﾀﾞ),$S&Aﾕﾆ,,0
14520007,S&Aﾕﾆｯﾄ ﾊﾞﾙﾌﾞ取付ﾌﾟﾚｰﾄ　(ﾏｴﾀﾞ),$S&Aﾕﾆ,ケ,0
14520008,SUS 6πX4πX40L S&Aﾄﾞﾚﾝ抜ｽﾀﾝﾄﾞｽﾍﾟｰｻｰ,$SUS,本,0
14520009,S&Aﾕﾆｯﾄ取付ﾌﾟﾚｰﾄ　(221用)　ﾏｴﾀﾞ,$S&Aﾕﾆ,,0
14520010,S&Aﾕﾆｯﾄﾄﾞﾚﾝﾊﾟｲﾌﾟ取付ｽﾍﾟｰｻｰ(野村),$S&Aﾕﾆ,ケ,0
14520011,S&Aﾕﾆｯﾄﾄﾞﾚﾝﾊﾟｲﾌﾟ取付ｽﾍﾟｰｻｰ(佐々木),$S&A,,0
14520012,ﾌｯﾄｽｲｯﾁ取付ﾊﾟﾈﾙorﾌﾟﾚｰﾄ(303型)(山内),$ﾌｯﾄｽｲ,,0
14520013,S&Aﾕﾆｯﾄ取付板(101用),$S&A,枚,0
14520014,SA ﾕﾆｯﾄ取付ﾊﾟﾈﾙ (RSｰ121)ﾏｴﾀﾞ→山内,$SA,ケ,0
14520015,S&AﾕﾆｯﾄBOX(塗装込み)     (三興電機),$SA,,0
14520016,SAﾕﾆｯﾄｾﾊﾟﾚｰﾀｰ(本体･分離板･ﾌﾀ･ｽﾍﾟｰｻｰ),$SA,set,0
14520017,SAﾕﾆｯﾄﾎﾙﾀﾞｰ新型　RS-221用　(山内),$SA,,0
14520018,SAﾕﾆｯﾄｾﾊﾟﾚｰﾀ付 本体(EX031-02)(山内),$SA,,0
14520019,SAﾕﾆｯﾄｾﾊﾟﾚｰﾀ付ﾌﾀ(EX031-02)(山内),$SA,,0
14520020,SAﾕﾆｯﾄ取付ﾊﾟﾈﾙ ｾﾊﾟﾚｰﾀｰ付 RS-121(山内,$SA,,0
14520021,SAﾕﾆｯﾄ ﾌｯﾄSW取付ﾊﾟﾈﾙ RS-221(山内),$SA,,0
14520022,SAﾕﾆｯﾄｾﾊﾟﾚｰﾀ分離板 SUS3tX41X77,$SA,,0
14520023,SAﾕﾆｯﾄｾﾊﾟﾚｰﾀｰ　　(山内),$SA,,0
14520024,SAﾕﾆｯﾄ(ｾﾊﾟﾚｰﾀｰ付)取付ﾊﾟﾈﾙ RS-221,$SA,,0
14520025,ﾌｯﾄｽｲｯﾁ取付ﾊﾟﾈﾙRS-221用 98-002,$ﾌｯﾄ,,0
14530001,SUS  ﾅﾍﾞﾋﾞｽ  5X10,$SUS,P,0
14530002,SUS　ﾄﾗｽﾋﾞｽ　5X10,$SUS,P,0
14530003,ﾒｯｷ　NT　1/4,$ﾒｯｷNT,P,0
14530004,SUS　CAP　5X20,$SUS,P,0
14530005,SUS　BT　8X20,$SUS,P,0
14610001,ｳﾙﾄﾗｷｯﾄ　ACﾊﾟﾜｺﾝ　NT-14,$NT,個,0
